city,latitude,longitude,hot_days,hot_days_consec,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn,temp_range_winter,temp_range_spring,temp_range_summer,temp_range_autumn
Utrecht,52.090832,5.12222,3.8333333333333335,1.9666666666666666,0.0028877044,0.0020060074,0.0025082438,0.002876637,0.00015491471,1.8320865e-05,5.639479e-09,1.08954e-05,4.9102755,4.1225123,3.665385,4.3605666,277.817,283.2076,290.77414,284.70514,280.42633,287.59235,295.4138,288.51547,275.1276,278.5485,285.72888,281.0698,5.2987366,9.043854,9.684906,7.4456787
Valencia,39.469749,-0.37739,84.3,40.56666666666667,0.0013448556,0.0012493149,0.0005671826,0.0022110178,9.394089e-06,4.8310762e-06,5.366991e-09,2.207478e-06,2.9681022,2.6490827,2.1821508,2.3897896,283.89984,288.78528,298.56677,292.01096,289.5955,294.86118,304.70996,297.84433,279.08987,282.91083,292.5439,286.95633,10.505615,11.950348,12.166046,10.8880005
Valladolid,41.655182,-4.72372,64.06666666666666,24.066666666666666,0.0011425966,0.0011599429,0.0006625412,0.001298402,6.913442e-05,1.0080318e-05,3.59623e-09,7.2821526e-06,2.9541554,3.0130572,2.779791,2.6290596,279.0472,285.2544,295.57993,287.99597,283.93677,291.61948,303.38736,294.25345,274.68182,278.85593,287.53412,282.2315,9.254944,12.76355,15.853241,12.021942
Vantaa,60.29414,25.040991,3.4,2.2666666666666666,0.002206682,0.0011990614,0.0022991875,0.002758106,0.0014376688,0.00028194854,1.0326085e-08,0.00019607348,4.1766047,3.6229138,3.4157267,4.0399942,269.95258,278.48154,290.71353,280.46725,272.42014,282.84787,295.26068,283.32224,266.99274,273.51346,285.29062,277.32233,5.4273987,9.334412,9.970062,5.9999084
Varna,43.216671,27.91667,42.06666666666667,14.366666666666667,0.0011369166,0.0011752851,0.0011430151,0.0017276998,0.00033297876,8.1987986e-05,8.874723e-09,6.897702e-05,4.2369876,3.4398062,3.0157475,3.6007452,277.30103,284.99026,297.16843,287.6576,280.64456,289.46524,302.38904,292.18414,273.8857,280.52567,291.813,283.38763,6.75885,8.939575,10.57605,8.796509
Venezia,45.43861,12.32667,28.9,10.166666666666666,0.002256296,0.0025024815,0.002621039,0.003449044,0.00016305468,3.651908e-05,6.368046e-07,7.6425815e-05,2.5196016,2.4693382,2.2881575,2.5757468,279.26477,286.85995,297.34244,288.7737,282.39072,290.54413,301.35974,292.42877,276.4541,283.08224,293.27216,285.39053,5.936615,7.4618835,8.087585,7.0382385
Verona,45.434189,10.99779,15.433333333333334,5.966666666666667,0.0017018876,0.0025627261,0.0028067739,0.0030529152,0.00059304957,0.00020225052,1.7090739e-06,0.00027084505,1.4534044,1.5764025,1.445937,1.4670819,275.2666,284.2233,294.53064,285.31647,279.07047,288.94785,299.51352,289.67258,271.91245,279.37726,289.46716,281.3198,7.15802,9.570587,10.046356,8.352783
Vienna,48.208488,16.37208,25.9,7.0,0.0015599197,0.0018619583,0.002628089,0.0018341431,0.00053063675,0.00010951919,8.27921e-08,0.00013835652,3.487902,3.3655398,3.025062,3.2021518,275.72632,284.61832,294.8255,284.8649,278.07382,289.35373,300.0431,288.89465,273.36304,279.7737,289.5592,281.11902,4.710785,9.580017,10.483887,7.775635
Vigo,42.232819,-8.72264,10.9,4.566666666666666,0.0063148993,0.0039152587,0.0014042846,0.0050377003,2.631674e-06,3.1617057e-07,2.4513354e-09,1.4277138e-08,3.6954138,3.487495,3.4733975,3.0319288,283.467,286.87637,293.34286,289.58658,287.28214,291.42368,298.56573,294.18228,279.85275,282.34503,288.23044,285.4869,7.4293823,9.078644,10.335297,8.695374
Vilnius,54.689159,25.2798,11.933333333333334,4.766666666666667,0.0022491424,0.0016537235,0.0025460853,0.0021021727,0.0011342376,0.0002538221,1.1141754e-08,0.00012848951,4.061856,3.4476905,3.1101012,3.7941437,271.90594,281.2571,292.38046,281.54764,273.75772,285.93954,297.53146,284.8296,269.70532,275.88818,286.53888,278.1202,4.0523987,10.051361,10.992584,6.709381
Warsaw,52.229771,21.01178,15.666666666666666,5.6,0.002100219,0.0015248212,0.002349498,0.0014441196,0.0007438743,0.00015692732,1.131185e-08,8.164873e-05,3.5773828,3.0513463,2.7542846,3.3676345,274.36227,282.9036,293.10992,282.98758,276.6868,287.76526,298.42264,286.806,271.7557,277.55704,287.3602,279.179,4.9310913,10.208221,11.062439,7.627014
Wiesbaden,50.082581,8.24932,14.533333333333333,4.766666666666667,0.00205689,0.0018078214,0.0022139347,0.0020956576,0.000260565,3.8237988e-05,1.5253388e-08,3.5586087e-05,3.2236502,2.8648279,2.498887,2.8251457,276.33243,283.94635,292.6583,284.4961,279.0094,288.898,298.0018,288.55768,273.62665,278.914,287.33328,280.8038,5.3827515,9.984009,10.668518,7.7538757
Wolverhampton,52.585468,-2.12296,1.6333333333333333,1.1333333333333333,0.0023985514,0.0018603248,0.0020605652,0.002459518,0.00025376133,4.028685e-05,8.7399235e-09,8.751365e-06,4.635094,4.0284147,3.584445,4.247098,277.92123,282.31183,289.64255,284.13574,280.75375,286.58905,294.58344,287.8717,274.97333,277.95438,284.55847,280.51367,5.780426,8.634674,10.024963,7.358032
Wrocław,51.099998,17.033331,15.833333333333334,5.566666666666666,0.0017517966,0.0018135422,0.0027915428,0.0016053171,0.000573998,0.00018279187,1.05443645e-08,0.00010699862,3.4572525,2.9769964,2.6897826,3.1719728,274.5668,282.8077,292.72238,283.40494,277.12033,287.7097,298.27377,287.5275,271.89423,277.59085,286.87744,279.36697,5.2261047,10.118835,11.396332,8.160522
Wuppertal,51.270271,7.16755,10.333333333333334,3.6333333333333333,0.0034177818,0.0023782537,0.0029921143,0.0029667178,0.00036227616,5.611377e-05,1.2175014e-08,3.7361435e-05,4.149186,3.436138,3.0474925,3.721359,277.74548,284.11078,292.21808,285.34683,280.12326,288.425,296.94257,288.8924,275.3417,279.70233,287.4855,282.08597,4.781555,8.722656,9.457062,6.806427
Yaroslavl',57.629871,39.87368,13.533333333333333,5.3,0.0017622248,0.0012979211,0.0021708093,0.0021318076,0.0014591061,0.0003321018,1.40838186e-08,0.00032850046,3.7890546,3.3483527,2.9765382,3.5240748,266.1682,279.55624,292.51575,279.51367,268.89832,283.98212,297.44388,282.40784,262.9318,274.26495,286.71454,276.36804,5.966522,9.717163,10.72934,6.039795
York,53.95763,-1.08271,0.3,0.26666666666666666,0.0019220127,0.001501124,0.0018957721,0.0020361182,0.0002312529,3.1437798e-05,5.7303726e-09,2.4766512e-05,5.0781503,4.4072757,3.8532093,4.7332463,277.2994,281.5803,288.7449,283.56635,280.0303,285.51648,293.32263,287.0954,274.55017,277.53754,283.9444,280.17682,5.480133,7.978943,9.378235,6.918579
Zagreb,45.814442,15.97798,35.96666666666667,11.966666666666667,0.0020738228,0.0025002942,0.0033516646,0.0031045375,0.00050479703,9.827025e-05,3.7905462e-08,0.00015967754,2.1389456,2.2821279,1.8489059,2.0019867,276.2744,285.43988,295.54984,285.90216,279.5985,290.6713,301.23444,290.71954,273.10468,280.1963,289.9118,281.50143,6.4938354,10.475006,11.322632,9.218109
Zaragoza,41.656059,-0.87734,77.6,30.9,0.0006775823,0.0012332491,0.0008085284,0.001347428,4.040997e-05,1.5645082e-05,7.4146664e-07,1.3066373e-05,3.4900467,3.5642455,3.1559825,2.9937773,279.77658,286.315,297.0467,288.77048,285.00446,293.04434,305.02475,295.12878,275.21298,279.77335,289.32065,283.137,9.791473,13.270996,15.704102,11.991791
Zürich,47.366669,8.55,10.633333333333333,4.3,0.0038987042,0.0035949075,0.0044344314,0.0032322742,0.0014059532,0.00057403505,7.169423e-06,0.00018724911,2.1056936,2.0112524,1.7121872,1.7594078,275.27014,282.5897,292.41327,283.8045,277.73242,287.0764,297.51743,287.5669,272.9674,278.33496,287.53824,280.61374,4.7650146,8.741425,9.979187,6.9531555
Århus,56.156738,10.21076,0.13333333333333333,0.13333333333333333,0.0018872666,0.0013687718,0.0022648524,0.0024513986,0.00039762177,7.031674e-05,7.957079e-09,3.7276342e-05,5.42958,4.6885467,4.401513,5.385248,275.0169,281.19232,290.1447,283.1393,277.2305,285.13922,294.43884,286.212,272.56122,276.9645,285.35507,279.9593,4.669281,8.174713,9.083771,6.252716
Łódź,51.75,19.466669,13.333333333333334,4.9,0.0021381236,0.0018006252,0.0024722032,0.0015632837,0.0007983717,0.00022244595,1.1870507e-08,9.3613766e-05,4.0255547,3.326844,3.0085442,3.6580765,274.41068,282.64435,292.6837,283.11435,276.83438,287.40576,297.94193,287.13333,271.7573,277.44693,287.01956,279.1619,5.0770874,9.958832,10.922363,7.9714355
