city,latitude,longitude,hot_days,hot_days_consec,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn,temp_range_winter,temp_range_spring,temp_range_summer,temp_range_autumn
Vilnius,54.689159,25.2798,11.533333333333333,4.8,0.0020197562,0.0017616308,0.002700717,0.002047475,0.0010380169,0.00023034042,1.187507e-08,0.00013346155,4.1641335,3.5575569,3.1837087,3.8485515,272.51038,281.40088,292.58597,281.98138,274.21127,285.896,297.68073,285.40182,270.48468,276.28323,286.83182,278.42575,3.726593,9.612762,10.848907,6.976074
Warsaw,52.229771,21.01178,18.1,6.5,0.0018407854,0.0016053591,0.0023332366,0.0015279489,0.0006394118,0.00012041416,1.3157109e-08,0.0001093102,3.645607,3.1159778,2.8822353,3.3158486,274.7407,283.12778,293.38312,283.62836,276.92792,287.83105,298.699,287.48984,272.3533,277.9833,287.5967,279.77386,4.5746155,9.847748,11.102295,7.715973
Wiesbaden,50.082581,8.24932,24.133333333333333,7.533333333333333,0.001991385,0.0019259861,0.0019947009,0.00191961,0.00023970398,4.5266137e-05,1.132889e-08,1.5957481e-05,3.3524783,3.0482733,2.649178,2.9155006,276.2256,283.97983,293.60385,285.1136,278.76257,288.81805,299.27158,289.19473,273.7105,279.0646,287.92322,281.41406,5.052063,9.7534485,11.348358,7.78067
Wolverhampton,52.585468,-2.12296,3.4,2.3,0.002284071,0.0022227974,0.002196514,0.0022836947,0.00017446818,7.0999195e-05,9.098382e-09,9.793004e-06,4.762712,4.368739,3.6681874,4.20928,278.08508,282.2985,290.28287,284.62527,280.8879,286.46332,295.30576,288.2438,275.1874,278.08386,285.176,281.015,5.7005005,8.379456,10.129761,7.2287903
Wrocław,51.099998,17.033331,19.866666666666667,5.833333333333333,0.0017019263,0.0018471844,0.0027397969,0.0015786003,0.00058430346,0.00014284354,2.1229717e-08,8.397784e-05,3.530803,3.0526953,2.786865,3.1189046,274.63635,283.05475,293.22873,284.08945,277.0311,287.80304,298.861,288.18845,272.12805,277.9658,287.26437,280.05676,4.9030457,9.83725,11.596619,8.131683
Wuppertal,51.270271,7.16755,18.433333333333334,6.5,0.0033558253,0.0026602722,0.002709484,0.0027882627,0.00034215397,7.562782e-05,1.0956139e-08,3.0100864e-05,4.3348303,3.6653988,3.1816819,3.802308,277.66104,284.1136,293.17004,285.8727,279.93225,288.29868,298.2421,289.47284,275.39255,279.8416,288.06216,282.5712,4.5397034,8.457062,10.179932,6.901642
Yaroslavl',57.629871,39.87368,12.0,4.833333333333333,0.0016552749,0.0013409294,0.002241941,0.002123778,0.0013775129,0.00029928316,1.092998e-08,0.00037771076,3.8785198,3.3907347,2.9178863,3.5545263,266.94382,279.82846,292.68253,279.6275,269.50623,284.20303,297.524,282.6484,263.97318,274.63678,286.9628,276.37994,5.5330505,9.566254,10.561188,6.268463
York,53.95763,-1.08271,1.0,0.8666666666666667,0.0018226539,0.0017680486,0.0019743547,0.0019213445,0.00020419124,6.471591e-05,6.043103e-09,2.4147495e-05,5.221287,4.6672683,3.8682783,4.6155868,277.52487,281.56592,289.28748,284.02917,280.21588,285.41132,293.95575,287.45956,274.82672,277.65814,284.4786,280.6597,5.38916,7.753174,9.477142,6.7998657
Zagreb,45.814442,15.97798,43.833333333333336,13.066666666666666,0.0019947537,0.0025999201,0.0031604175,0.0031594369,0.00045142398,8.294514e-05,7.2878356e-07,8.165367e-05,2.186132,2.3164837,1.8459154,2.0099483,276.1779,285.7315,296.1262,286.58206,279.36508,290.92035,301.9357,291.25815,273.08707,280.6199,290.40485,282.3346,6.278015,10.300446,11.530853,8.923553
Zaragoza,41.656059,-0.87734,84.6,36.7,0.0007974236,0.0011133639,0.0008367168,0.0011547452,6.308178e-05,2.4787563e-05,4.948926e-07,2.8244007e-05,3.573257,3.792765,3.267772,3.1067514,279.4615,286.60098,297.7398,288.9688,284.67142,293.58435,305.97873,295.48145,274.90848,279.87708,289.84128,283.2225,9.762939,13.707275,16.137451,12.258942
Zürich,47.366669,8.55,16.366666666666667,6.466666666666667,0.0038356702,0.0035131813,0.00415099,0.0032494622,0.0014314589,0.000567847,6.4078476e-06,0.00018041485,2.1014233,2.0737996,1.7150759,1.7538553,275.10803,282.65488,293.20682,284.3078,277.53683,287.1073,298.5439,287.96945,272.85794,278.43375,288.10745,281.25864,4.678894,8.673553,10.436462,6.7108154
Århus,56.156738,10.21076,0.8,0.6666666666666666,0.0018476733,0.0016939366,0.0021745192,0.002249948,0.00030143853,9.8873934e-05,5.7882485e-09,3.0586427e-05,5.481858,4.7205834,4.447626,5.124271,275.5965,281.35275,290.76663,283.4727,277.7473,285.1122,295.15274,286.54367,273.19727,277.33524,285.84933,280.32346,4.550049,7.7769775,9.303406,6.220215
Łódź,51.75,19.466669,17.1,5.9,0.001994103,0.0018374319,0.002350116,0.0015767126,0.0007220156,0.00016212132,1.0927183e-08,8.372348e-05,4.0778465,3.410415,3.1103168,3.5976558,274.55432,282.93253,293.0897,283.83432,276.83234,287.54242,298.4186,287.8413,272.11832,277.89523,287.3404,279.8546,4.71402,9.647186,11.078217,7.9866943
